code,prefecture_code,name,name_kana,name_romaji
09201,09,宇都宮市,ウツノミヤシ,UTSUNOMIYA SHI
09202,09,足利市,アシカガシ,ASHIKAGA SHI
09203,09,栃木市,トチギシ,TOCHIGI SHI
09204,09,佐野市,サノシ,SANO SHI
09205,09,鹿沼市,カヌマシ,KANUMA SHI
09206,09,日光市,ニッコウシ,NIKKO SHI
09208,09,小山市,オヤマシ,OYAMA SHI
09209,09,真岡市,モオカシ,MOKA SHI
09210,09,大田原市,オオタワラシ,OTAWARA SHI
09211,09,矢板市,ヤイタシ,YAITA SHI
09213,09,那須塩原市,ナスシオバラシ,NASUSHIOBARA SHI
09214,09,さくら市,サクラシ,SAKURA SHI
09215,09,那須烏山市,ナスカラスヤマシ,NASUKARASUYAMA SHI
09216,09,下野市,シモツケシ,SHIMOTSUKE SHI
09301,09,河内郡上三川町,カワチグンカミノカワマチ,KAWACHI GUN KAMINOKAWA MACHI
09342,09,芳賀郡益子町,ハガグンマシコマチ,HAGA GUN MASHIKO MACHI
09343,09,芳賀郡茂木町,ハガグンモテギマチ,HAGA GUN MOTEGI MACHI
09344,09,芳賀郡市貝町,ハガグンイチカイマチ,HAGA GUN ICHIKAI MACHI
09345,09,芳賀郡芳賀町,ハガグンハガマチ,HAGA GUN HAGA MACHI
09361,09,下都賀郡壬生町,シモツガグンミブマチ,SHIMOTSUGA GUN MIBU MACHI
09364,09,下都賀郡野木町,シモツガグンノギマチ,SHIMOTSUGA GUN NOGI MACHI
09384,09,塩谷郡塩谷町,シオヤグンシオヤマチ,SHIOYA GUN SHIOYA MACHI
09386,09,塩谷郡高根沢町,シオヤグンタカネザワマチ,SHIOYA GUN TAKANEZAWA MACHI
09407,09,那須郡那須町,ナスグンナスマチ,NASU GUN NASU MACHI
09411,09,那須郡那珂川町,ナスグンナカガワマチ,NASU GUN NAKAGAWA MACHI
