name,name_kana,name_romaji,nickname,latitude,longitude
大字有屋,,,,38.915961,140.418005
大字漆野,,,,38.919526,140.301553
大字上台,,,,38.852106,140.329767
大字金山,,,,38.886373,140.390639
大字下野明,,,,38.857521,140.369072
大字昭和,,,,38.848198,140.303234
大字谷口銀山,,,,38.901243,140.299054
大字飛森,,,,38.919969,140.293144
大字中田,,,,38.933283,140.356811
大字朴山,,,,38.873871,140.294645
大字安沢,,,,38.871752,140.371605
大字山崎,,,,38.861463,140.313163
