name,name_kana,name_romaji,nickname,latitude,longitude
大字中津原,,,,33.653982,130.848893
大字採銅所,,,,33.709403,130.851176
大字柿下,,,,33.648663,130.874054
大字鏡山,,,,33.673191,130.873871
大字香春,,,,33.677806,130.838506
大字高野,,,,33.665901,130.857343
