name,name_kana,name_romaji,nickname,latitude,longitude
生田,イクタ,IKUTA,,35.579231,137.94691
大島,オオジマ,OJIMA,,35.616214,137.845584
上片桐,カミカタギリ,KAMIKATAGIRI,,35.627186,137.879341
元大島,モトオオジマ,MOTOOJIMA,,35.593461,137.909167
