name,name_kana,name_romaji,nickname,latitude,longitude
東寺方一丁目,ヒガシテラガタ 1,HIGASHITERAGATA 1,,35.648156,139.442913
一ノ宮三丁目,イチノミヤ 3,ICHINOMIYA 3,,35.649659,139.444526
一ノ宮二丁目,イチノミヤ 2,ICHINOMIYA 2,,35.652576,139.443282
貝取,カイドリ,KAIDORI,,35.635883,139.445387
豊ケ丘一丁目,1,1,,35.628041,139.433907
山王下二丁目,サンノウシタ 2,SANNOSHITA 2,,35.627425,139.419985
連光寺一丁目,レンコウジ 1,RENKOJI 1,,35.646266,139.457466
連光寺二丁目,レンコウジ 2,RENKOJI 2,,35.641534,139.454066
連光寺四丁目,レンコウジ 4,RENKOJI 4,,35.639243,139.465694
連光寺三丁目,レンコウジ 3,RENKOJI 3,,35.642074,139.45928
関戸一丁目,セキド 1,SEKIDO 1,,35.652267,139.447572
関戸二丁目,セキド 2,SEKIDO 2,,35.650896,139.450944
関戸三丁目,セキド 3,SEKIDO 3,,35.64958,139.458539
中沢二丁目,ナカザワ 2,NAKAZAWA 2,,35.619892,139.413555
貝取五丁目,カイドリ 5,KAIDORI 5,,35.612304,139.44039
落合一丁目,オチアイ 1,OCHIAI 1,,35.624877,139.427097
唐木田三丁目,カラキダ 3,KARAKIDA 3,,35.610414,139.402586
一ノ宮,イチノミヤ,ICHINOMIYA,,35.638195,139.467722
一ノ宮四丁目,イチノミヤ 4,ICHINOMIYA 4,,35.649948,139.439855
豊ケ丘六丁目,6,6,,35.611599,139.435132
唐木田二丁目,カラキダ 2,KARAKIDA 2,,35.61181,139.405176
連光寺六丁目,レンコウジ 6,RENKOJI 6,,35.632366,139.466163
聖ケ丘五丁目,5,5,,35.626968,139.463635
聖ケ丘三丁目,3,3,,35.630705,139.460609
連光寺五丁目,レンコウジ 5,RENKOJI 5,,35.636759,139.461455
永山四丁目,ナガヤマ 4,NAGAYAMA 4,,35.618919,139.450636
聖ケ丘四丁目,4,4,,35.627928,139.462062
聖ケ丘二丁目,2,2,,35.633215,139.456702
馬引沢二丁目,マヒキザワ 2,MAHIKIZAWA 2,,35.630694,139.455159
諏訪三丁目,スワ 3,SUWA 3,,35.626393,139.454002
諏訪四丁目,スワ 4,SUWA 4,,35.624336,139.458211
貝取一丁目,カイドリ 1,KAIDORI 1,,35.626706,139.44015
