name,name_kana,name_romaji,nickname,latitude,longitude
神山,コウヤマ,KOYAMA,,35.350289,139.157257
松田惣領,マツダソウリョウ,MATSUDASORYO,,35.353277,139.144412
松田庶子,マツダソシ,MATSUDASOSHI,,35.359809,139.127527
寄,ヤドリキ,YADORIKI,,35.405665,139.124082
