name,name_kana,name_romaji,nickname,latitude,longitude
大字園部,,,,33.423012,130.493722
大字宮浦,,,,33.431214,130.507915
大字宮浦,,,宿,33.421719,130.530532
大字小倉,,,,33.431939,130.535269
大字長野,,,,33.404935,130.535199
大字長野,,,上川原,33.4142,130.531562
けやき台一丁目,ケヤキダイ 1,KEYAKIDAI 1,,33.432648,130.531327
けやき台二丁目,ケヤキダイ 2,KEYAKIDAI 2,,33.432238,130.528147
けやき台三丁目,ケヤキダイ 3,KEYAKIDAI 3,,33.437216,130.531388
けやき台四丁目,ケヤキダイ 4,KEYAKIDAI 4,,33.436419,130.527485
