name,name_kana,name_romaji,nickname,latitude,longitude
大字原谷,,,,33.964131,135.160014
大字小中,,,,33.924214,135.13014
大字小坂,,,,33.917808,135.092067
大字小池,,,,33.910035,135.126667
大字小浦,,,,33.930231,135.079847
大字志賀,,,,33.929419,135.109031
大字方杭,,,,33.937207,135.090215
大字比井,,,,33.921639,135.085
大字池田,,,,33.944877,135.130859
大字津久野,,,,33.924009,135.080887
大字産湯,,,,33.907266,135.094881
大字荊木,,,,33.926348,135.153745
大字萩原,,,,33.938645,135.146678
大字阿尾,,,,33.89312,135.068349
大字高家,,,,33.924387,135.139028
