name,name_kana,name_romaji,nickname,latitude,longitude
明世町月吉,アキヨチョウツキヨシ,AKIYOCHO TSUKIYOSHI,,35.383997,137.230108
明世町戸狩,アキヨチョウトガリ,AKIYOCHO TOGARI,,35.38002,137.244467
明世町山野内,アキヨチョウヤマノウチ,AKIYOCHO YAMANOCHI,,35.37655,137.233858
一色町一丁目,イシキチョウ 1,ISHIKICHO 1,,35.361586,137.248496
一色町二丁目,イシキチョウ 2,ISHIKICHO 2,,35.359874,137.249024
一色町三丁目,イシキチョウ 3,ISHIKICHO 3,,35.358935,137.249746
一色町四丁目,イシキチョウ 4,ISHIKICHO 4,,35.357828,137.251579
一色町五丁目,イシキチョウ 5,ISHIKICHO 5,,35.356569,137.251582
一色町六丁目,イシキチョウ 6,ISHIKICHO 6,,35.357747,137.247016
稲津町小里,イナツチョウオリ,INATSUCHO ORI,,35.340841,137.280886
稲津町萩原,イナツチョウハギワラ,INATSUCHO HAGIWARA,,35.357195,137.29911
上平町一丁目,ウエダイラチョウ 1,UEDAIRACHO 1,,35.361702,137.255245
上平町二丁目,ウエダイラチョウ 2,UEDAIRACHO 2,,35.359747,137.258206
上平町三丁目,ウエダイラチョウ 3,UEDAIRACHO 3,,35.359341,137.256347
上平町四丁目,ウエダイラチョウ 4,UEDAIRACHO 4,,35.358344,137.254513
上平町五丁目,ウエダイラチョウ 5,UEDAIRACHO 5,,35.357734,137.25687
上野町一丁目,ウエノマチ 1,UENOMACHI 1,,35.364938,137.248985
上野町二丁目,ウエノマチ 2,UENOMACHI 2,,35.363969,137.249
上野町三丁目,ウエノマチ 3,UENOMACHI 3,,35.362613,137.248835
大湫町,オオクテチョウ,OKUTECHO,,35.440545,137.298846
小田町,オダチョウ,ODACHO,,35.355484,137.229964
学園台一丁目,ガクエンダイ 1,GAKUENDAI 1,,35.355576,137.259943
学園台二丁目,ガクエンダイ 2,GAKUENDAI 2,,35.354064,137.260019
学園台三丁目,ガクエンダイ 3,GAKUENDAI 3,,35.355716,137.263684
学園台四丁目,ガクエンダイ 4,GAKUENDAI 4,,35.357289,137.264101
学園台五丁目,ガクエンダイ 5,GAKUENDAI 5,,35.357189,137.260426
釜戸町,カマドチョウ,KAMADOCHO,,35.406697,137.308575
北小田町一丁目,キタオダチョウ 1,KITAODACHO 1,,35.362557,137.243756
北小田町二丁目,キタオダチョウ 2,KITAODACHO 2,,35.359212,137.244881
北小田町三丁目,キタオダチョウ 3,KITAODACHO 3,,35.360714,137.241955
北小田町四丁目,キタオダチョウ 4,KITAODACHO 4,,35.361003,137.238594
下沖町一丁目,シタオキチョウ 1,SHITAOKICHO 1,,35.364324,137.241476
下沖町二丁目,シタオキチョウ 2,SHITAOKICHO 2,,35.364034,137.23878
陶町大川,スエチョウオオカワ,SUECHO OKAWA,,35.304308,137.290645
陶町猿爪,スエチョウマシヅメ,SUECHO MASHIZUME,,35.312643,137.328508
陶町水上,スエチョウミズカミ,SUECHO MIZUKAMI,,35.312982,137.307333
須野志町一丁目,スノシチョウ 1,SUNOSHICHO 1,,35.36597,137.244005
須野志町二丁目,スノシチョウ 2,SUNOSHICHO 2,,35.365626,137.241896
高月町一丁目,タカツキチョウ 1,TAKATSUKICHO 1,,35.365368,137.245334
高月町二丁目,タカツキチョウ 2,TAKATSUKICHO 2,,35.363957,137.245336
樽上町一丁目,タルウエチョウ 1,TARUECHO 1,,35.361452,137.252101
樽上町二丁目,タルウエチョウ 2,TARUECHO 2,,35.359636,137.253136
寺河戸町,テラカワドチョウ,TERAKAWADOCHO,,35.368165,137.252136
土岐町,トキチョウ,TOKICHO,,35.379218,137.281554
西小田町一丁目,ニシオダチョウ 1,NISHIODACHO 1,,35.358285,137.237886
西小田町二丁目,ニシオダチョウ 2,NISHIODACHO 2,,35.356227,137.238359
西小田町三丁目,ニシオダチョウ 3,NISHIODACHO 3,,35.359874,137.233646
西小田町四丁目,ニシオダチョウ 4,NISHIODACHO 4,,35.358541,137.233136
西小田町五丁目,ニシオダチョウ 5,NISHIODACHO 5,,35.361399,137.228836
西小田町六丁目,ニシオダチョウ 6,NISHIODACHO 6,,35.360032,137.22774
日吉町,ヒヨシチョウ,HIYOSHICHO,,35.431639,137.23841
穂並一丁目,ホナミ 1,HONAMI 1,,35.356036,137.247535
穂並二丁目,ホナミ 2,HONAMI 2,,35.354793,137.247335
穂並三丁目,ホナミ 3,HONAMI 3,,35.353487,137.246998
益見町一丁目,マスミチョウ 1,MASUMICHO 1,,35.362278,137.257945
益見町二丁目,マスミチョウ 2,MASUMICHO 2,,35.362856,137.261225
益見町三丁目,マスミチョウ 3,MASUMICHO 3,,35.360767,137.259813
松ケ瀬町一丁目,マツガセチョウ 1,MATSUGASECHO 1,,35.368564,137.245121
松ケ瀬町二丁目,マツガセチョウ 2,MATSUGASECHO 2,,35.367404,137.242232
松ケ瀬町三丁目,マツガセチョウ 3,MATSUGASECHO 3,,35.365776,137.238159
松ケ瀬町四丁目,マツガセチョウ 4,MATSUGASECHO 4,,35.364627,137.23627
南小田町一丁目,ミナミオダチョウ 1,MINAMIODACHO 1,,35.356605,137.244238
南小田町二丁目,ミナミオダチョウ 2,MINAMIODACHO 2,,35.353648,137.243663
南小田町三丁目,ミナミオダチョウ 3,MINAMIODACHO 3,,35.357801,137.241447
南小田町四丁目,ミナミオダチョウ 4,MINAMIODACHO 4,,35.354124,137.241636
宮前町一丁目,ミヤマエチョウ 1,MIYAMAECHO 1,,35.367443,137.246499
宮前町二丁目,ミヤマエチョウ 2,MIYAMAECHO 2,,35.365457,137.247688
明賀台一丁目,ミョウガダイ 1,MYOGADAI 1,,35.340794,137.243689
明賀台二丁目,ミョウガダイ 2,MYOGADAI 2,,35.343399,137.243472
明賀台三丁目,ミョウガダイ 3,MYOGADAI 3,,35.344145,137.244704
明賀台四丁目,ミョウガダイ 4,MYOGADAI 4,,35.344256,137.246603
明賀台五丁目,ミョウガダイ 5,MYOGADAI 5,,35.345707,137.246217
薬師町一丁目,ヤクシチョウ 1,YAKUSHICHO 1,,35.362348,137.235267
薬師町二丁目,ヤクシチョウ 2,YAKUSHICHO 2,,35.363309,137.233098
薬師町三丁目,ヤクシチョウ 3,YAKUSHICHO 3,,35.363093,137.230649
薬師町四丁目,ヤクシチョウ 4,YAKUSHICHO 4,,35.363221,137.227562
薬師町五丁目,ヤクシチョウ 5,YAKUSHICHO 5,,35.364622,137.22527
山田町,ヤマダチョウ,YAMADACHO,,35.341857,137.251691
和合町一丁目,ワゴウチョウ 1,WAGOCHO 1,,35.363606,137.223622
和合町二丁目,ワゴウチョウ 2,WAGOCHO 2,,35.363893,137.221643
