name,name_kana,name_romaji,nickname,latitude,longitude
相生町,アイオイチョウ,AIOICHO,,35.066637,136.692448
相川町,アイカワチョウ,AIKAWACHO,,35.057799,136.685895
青葉町一丁目,アオバチョウ 1,AOBACHO 1,,35.067574,136.673935
青葉町二丁目,アオバチョウ 2,AOBACHO 2,,35.068166,136.673128
赤尾台一丁目,アコオダイ 1,AKODAI 1,,35.051138,136.624082
赤尾台二丁目,アコオダイ 2,AKODAI 2,,35.049895,136.623219
赤尾台三丁目,アコオダイ 3,AKODAI 3,,35.048822,136.624583
赤尾台四丁目,アコオダイ 4,AKODAI 4,,35.047673,136.622045
赤尾台五丁目,アコオダイ 5,AKODAI 5,,35.047142,136.623783
赤尾台六丁目,アコオダイ 6,AKODAI 6,,35.046985,136.626606
赤尾台七丁目,アコオダイ 7,AKODAI 7,,35.048522,136.626961
赤尾台八丁目,アコオダイ 8,AKODAI 8,,35.05012,136.627296
赤尾台九丁目,アコオダイ 9,AKODAI 9,,35.051561,136.626077
油町,アブラマチ,ABURAMACHI,,35.064437,136.694404
伊賀町,イガマチ,IGAMACHI,,35.059468,136.699104
一色町,イッシキマチ,ISSHIKIMACHI,,35.059309,136.68963
今片町,イマカタマチ,IMAKATAMACHI,,35.067428,136.691405
今北町,イマキタマチ,IMAKITAMACHI,,35.068567,136.691235
今中町,イマナカマチ,IMANAKAMACHI,,35.068165,136.690323
入江葭町,イリエヨシマチ,IRIEYOSHIMACHI,,35.061252,136.692438
内堀,ウチボリ,UCHIBORI,,35.061777,136.694865
馬道一丁目,ウマミチ 1,UMAMICHI 1,,35.059303,136.680713
梅園通,ウメゾノドオリ,UMEZONODORI,,35.066499,136.673102
駅元町,エキモトチョウ,EKIMOTOCHO,,35.068353,136.685648
江戸町,エドマチ,EDOMACHI,,35.066048,136.696287
大字赤須賀,,,,35.059548,136.702423
大字赤尾,,,,35.050952,136.629362
大字今島,,,,35.110954,136.66239
大字上野,,,,35.062858,136.666543
大字江場,,,,35.051222,136.692204
大字大貝須,,,,35.040263,136.69676
大字大仲新田,,,,35.078879,136.610151
大字尾野山,,,,35.065406,136.67925
大字蛎塚新田,,,,35.08637,136.663957
大字上之輪新田,,,,35.084007,136.683589
大字上深谷部,,,,35.106655,136.652994
大字萱町,,,,35.031723,136.695891
大字嘉例川,,,,35.086959,136.619114
大字北別所,,,,35.071055,136.674169
大字桑名,,,,35.072865,136.691952
大字桑部,,,,35.048519,136.648826
大字小貝須,,,,35.050991,136.699194
大字坂井,,,,35.059273,136.63146
大字繁松新田,,,,35.055027,136.673282
大字地蔵,,,,35.053256,136.703612
大字志知,,,,35.053421,136.609417
大字島田,,,,35.054085,136.620913
大字下深谷部,,,,35.095879,136.65711
大字大福,,,,35.051818,136.685771
大字太平町,,,,35.032251,136.706222
大字立田町,,,,35.041913,136.704992
大字太夫,,,,35.06413,136.667524
大字西方,,,,35.074007,136.665192
大字西金井,,,,35.050531,136.662636
大字西別所,,,,35.063117,136.660236
大字西汰上,,,,35.085944,136.671348
大字額田,,,,35.067009,136.639182
大字能部,,,,35.051716,136.636818
大字芳ケ崎,,,,35.071954,136.617833
大字播磨,,,,35.086125,136.654318
大字稗田,,,,35.055826,136.658183
大字東方,,,,35.07058,136.680518
大字東金井,,,,35.050738,136.670729
大字東野,,,,35.057393,136.697226
大字東汰上,,,,35.086188,136.67533
大字福江,,,,35.033582,136.695504
大字福岡町,,,,35.026933,136.705463
大字福島,,,,35.076557,136.688982
大字福地,,,,35.033128,136.699461
大字本願寺,,,,35.054985,136.689105
大字増田,,,,35.056475,136.64634
大字森忠,,,,35.07236,136.623513
大字安永,,,,35.04987,136.679549
大字矢田,,,,35.059386,136.678553
大字蓮花寺,,,,35.066413,136.650328
大山田一丁目,オオヤマダ 1,OYAMADA 1,,35.078884,136.640439
大山田二丁目,オオヤマダ 2,OYAMADA 2,,35.08138,136.639627
大山田三丁目,オオヤマダ 3,OYAMADA 3,,35.083281,136.638831
大山田四丁目,オオヤマダ 4,OYAMADA 4,,35.084756,136.633663
大山田五丁目,オオヤマダ 5,OYAMADA 5,,35.08311,136.634254
大山田六丁目,オオヤマダ 6,OYAMADA 6,,35.081366,136.637078
大山田七丁目,オオヤマダ 7,OYAMADA 7,,35.080852,136.635242
大山田八丁目,オオヤマダ 8,OYAMADA 8,,35.078665,136.637355
神楽町一丁目,カグラチョウ 1,KAGURACHO 1,,35.0631,136.670358
神楽町二丁目,カグラチョウ 2,KAGURACHO 2,,35.062377,136.670357
掛樋,カケヒ,KAKEHI,,35.057837,136.688155
鍜冶町,カジマチ,KAJIMACHI,,35.061179,136.691009
春日町,カスガチョウ,KASUGACHO,,35.067819,136.694566
霞町一丁目,カスミチョウ 1,KASUMICHO 1,,35.064172,136.670334
霞町二丁目,カスミチョウ 2,KASUMICHO 2,,35.063596,136.670953
片町,カタマチ,KATAMACHI,,35.064259,136.695726
川口町,カワグチチョウ,KAWAGUCHICHO,,35.067353,136.696462
川崎町,カワサキチョウ,KAWASAKICHO,,35.099307,136.665601
北魚町,キタウオマチ,KITAUOMACHI,,35.066181,136.69502
北川原台,キタガワラダイ,KITAGAWARADAI,,35.099364,136.662991
北寺町,キタテラマチ,KITATERAMACHI,,35.066185,136.691684
北鍋屋町,キタナベヤマチ,KITANABEYAMACHI,,35.059335,136.687549
京橋町,キョウバシチョウ,KYOBASHICHO,,35.063462,136.69195
京町,キョウマチ,KYOMACHI,,35.063391,136.693991
清竹の丘,キヨタケノオカ,KIYOTAKENOKA,,35.073868,136.669418
寿町一丁目,コトブキチョウ 1,KOTOBUKICHO 1,,35.066503,136.686407
寿町二丁目,コトブキチョウ 2,KOTOBUKICHO 2,,35.06555,136.685213
寿町三丁目,コトブキチョウ 3,KOTOBUKICHO 3,,35.065614,136.687882
紺屋町,コンヤマチ,KONYAMACHI,,35.062524,136.692976
桜通,サクラドオリ,SAKURADORI,,35.064927,136.674049
里町,サトマチ,SATOMACHI,,35.06536,136.623063
三栄町,サンエイチョウ,SANEICHO,,35.065642,136.69023
参宮通,サングウドオリ,SANGUDORI,,35.068957,136.687888
三之丸,サンノマル,SANNOMARU,,35.066185,136.69699
汐見町一丁目,シオミチョウ 1,SHIOMICHO 1,,35.067026,136.672194
汐見町二丁目,シオミチョウ 2,SHIOMICHO 2,,35.067515,136.672019
汐見町三丁目,シオミチョウ 3,SHIOMICHO 3,,35.067367,136.669932
清水町,シミズチョウ,SHIMIZUCHO,,35.067774,136.692965
職人町,ショクニンマチ,SHOKUNIMMACHI,,35.064383,136.694723
城山台,シロヤマダイ,SHIROYAMADAI,,35.051339,136.656515
新倉持,シンクラモチ,SHINKURAMOCHI,,35.060105,136.664295
神成町一丁目,シンセイチョウ 1,SHINSEICHO 1,,35.073929,136.675885
神成町二丁目,シンセイチョウ 2,SHINSEICHO 2,,35.07511,136.676256
新地,シンチ,SHINCHI,,35.056679,136.679915
新築町,シンチクチョウ,SHINCHIKUCHO,,35.063314,136.690511
新西方一丁目,シンニシカタ 1,SHINNISHIKATA 1,,35.072209,136.662932
新西方二丁目,シンニシカタ 2,SHINNISHIKATA 2,,35.073576,136.659779
新西方三丁目,シンニシカタ 3,SHINNISHIKATA 3,,35.074384,136.656448
新西方四丁目,シンニシカタ 4,SHINNISHIKATA 4,,35.070542,136.656132
新西方五丁目,シンニシカタ 5,SHINNISHIKATA 5,,35.070134,136.658452
新西方六丁目,シンニシカタ 6,SHINNISHIKATA 6,,35.068962,136.660332
新西方七丁目,シンニシカタ 7,SHINNISHIKATA 7,,35.066768,136.660311
新町,シンマチ,SHIMMACHI,,35.059415,136.691252
新屋敷,シンヤシキ,SHINYASHIKI,,35.05723,136.692772
新矢田一丁目,シンヤダ 1,SHINYADA 1,,35.059662,136.682235
新矢田二丁目,シンヤダ 2,SHINYADA 2,,35.060905,136.683652
末広町,スエヒロチョウ,SUEHIROCHO,,35.067105,136.688211
住吉町,スミヨシチョウ,SUMIYOSHICHO,,35.069647,136.694428
船馬町,センバチョウ,SEMBACHO,,35.068721,136.695657
桑栄町,ソウエイチョウ,SOEICHO,,35.066694,136.684726
外堀,ソトボリ,SOTOBORI,,35.060038,136.694479
大央町,ダイオウチョウ,DAIOCHO,,35.061482,136.689876
太一丸,タイチマル,TAICHIMARU,,35.070127,136.69248
高塚町一丁目,タカツカチョウ 1,TAKATSUKACHO 1,,35.070148,136.673231
高塚町二丁目,タカツカチョウ 2,TAKATSUKACHO 2,,35.072037,136.673133
高塚町三丁目,タカツカチョウ 3,TAKATSUKACHO 3,,35.070594,136.671678
高塚町四丁目,タカツカチョウ 4,TAKATSUKACHO 4,,35.072254,136.671532
高塚町五丁目,タカツカチョウ 5,TAKATSUKACHO 5,,35.070711,136.670179
高塚町六丁目,タカツカチョウ 6,TAKATSUKACHO 6,,35.071347,136.668858
立花町一丁目,タチバナチョウ 1,TACHIBANACHO 1,,35.063923,136.673931
立花町二丁目,タチバナチョウ 2,TACHIBANACHO 2,,35.063103,136.673893
多度町猪飼,タドチョウイカイ,TADOCHO IKAI,,35.119193,136.623021
多度町大鳥居,タドチョウオオドリイ,TADOCHO ODORII,,35.120908,136.66157
多度町小山,タドチョウオヤマ,TADOCHO OYAMA,,35.12847,136.636589
多度町香取,タドチョウカトリ,TADOCHO KATORI,,35.136433,136.652348
