code,prefecture_code,name,name_kana,name_romaji
39201,39,高知市,コウチシ,KOCHI SHI
39202,39,室戸市,ムロトシ,MUROTO SHI
39203,39,安芸市,アキシ,AKI SHI
39204,39,南国市,ナンコクシ,NANKOKU SHI
39205,39,土佐市,トサシ,TOSA SHI
39206,39,須崎市,スサキシ,SUSAKI SHI
39208,39,宿毛市,スクモシ,SUKUMO SHI
39209,39,土佐清水市,トサシミズシ,TOSASHIMIZU SHI
39210,39,四万十市,シマントシ,SHIMANTO SHI
39211,39,香南市,コウナンシ,KONAN SHI
39212,39,香美市,カミシ,KAMI SHI
39301,39,安芸郡東洋町,アキグントウヨウチョウ,AKI GUN TOYO CHO
39302,39,安芸郡奈半利町,アキグンナハリチョウ,AKI GUN NAHARI CHO
39303,39,安芸郡田野町,アキグンタノチョウ,AKI GUN TANO CHO
39304,39,安芸郡安田町,アキグンヤスダチョウ,AKI GUN YASUDA CHO
39305,39,安芸郡北川村,アキグンキタガワムラ,AKI GUN KITAGAWA MURA
39306,39,安芸郡馬路村,アキグンウマジムラ,AKI GUN UMAJI MURA
39307,39,安芸郡芸西村,アキグンゲイセイムラ,AKI GUN GEISEI MURA
39341,39,長岡郡本山町,ナガオカグンモトヤマチョウ,NAGAOKA GUN MOTOYAMA CHO
39344,39,長岡郡大豊町,ナガオカグンオオトヨチョウ,NAGAOKA GUN OTOYO CHO
39363,39,土佐郡土佐町,トサグントサチョウ,TOSA GUN TOSA CHO
39364,39,土佐郡大川村,トサグンオオカワムラ,TOSA GUN OKAWA MURA
39386,39,吾川郡いの町,アガワグンイノチョウ,AGAWA GUN INO CHO
39387,39,吾川郡仁淀川町,アガワグンニヨドガワチョウ,AGAWA GUN NIYODOGAWA CHO
39401,39,高岡郡中土佐町,タカオカグンナカトサチョウ,TAKAOKA GUN NAKATOSA CHO
39402,39,高岡郡佐川町,タカオカグンサカワチョウ,TAKAOKA GUN SAKAWA CHO
39403,39,高岡郡越知町,タカオカグンオチチョウ,TAKAOKA GUN OCHI CHO
39405,39,高岡郡檮原町,タカオカグンユスハラチョウ,TAKAOKA GUN YUSUHARA CHO
39410,39,高岡郡日高村,タカオカグンヒダカムラ,TAKAOKA GUN HIDAKA MURA
39411,39,高岡郡津野町,タカオカグンツノチョウ,TAKAOKA GUN TSUNO CHO
39412,39,高岡郡四万十町,タカオカグンシマントチョウ,TAKAOKA GUN SHIMANTO CHO
39424,39,幡多郡大月町,ハタグンオオツキチョウ,HATA GUN OTSUKI CHO
39427,39,幡多郡三原村,ハタグンミハラムラ,HATA GUN MIHARA MURA
39428,39,幡多郡黒潮町,ハタグンクロシオチョウ,HATA GUN KUROSHIO CHO
