name,name_kana,name_romaji,nickname,latitude,longitude
大字中鵜,,,,36.374988,137.896517
大字会染,,,,36.404205,137.887261
大字広津,,,,36.453702,137.912671
大字池田,,,,36.440165,137.889128
大字陸郷,,,,36.411376,137.9095
