name,name_kana,name_romaji,nickname,latitude,longitude
字青葉,,,,43.73335,144.508278
字上斜里,,,,43.846274,144.577611
字神威,,,,43.812101,144.535847
字川向,,,,43.765696,144.5266
字清泉,,,,43.706818,144.527547
字江南,,,,43.786732,144.593242
字向陽,,,,43.825736,144.618168
札弦町,サッツルマチ,SATTSURUMACHI,,43.774598,144.522785
羽衣町,ハゴロモマチ,HAGOROMOMACHI,,43.831351,144.592948
水元町,ミズモトマチ,MIZUMOTOMACHI,,43.842418,144.597812
緑町,ミドリマチ,MIDORIMACHI,,43.714393,144.507914
