name,name_kana,name_romaji,nickname,latitude,longitude
大字富田,,,,37.018298,140.4845
大字渡瀬,,,,36.976586,140.497916
大字石井草,,,,37.044576,140.548793
大字西山,,,,37.069445,140.483698
大字赤坂中野,,,,37.042283,140.499596
大字赤坂東野,,,,37.011469,140.535499
大字赤坂西野,,,,37.048018,140.466898
大字青生野,,,,36.96243,140.55206
