name,name_kana,name_romaji,nickname,latitude,longitude
赤塚町,アカヅカマチ,AKAZUKAMACHI,,35.741354,140.768765
海鹿島町,アシカジマチョウ,ASHIKAJIMACHO,,35.722967,140.864381
芦崎町,アシサキチョウ,ASHISAKICHO,,35.758269,140.777854
愛宕町,アタゴチョウ,ATAGOCHO,,35.728021,140.849834
新生町一丁目,アラオイチョウ 1,ARAOICHO 1,,35.733242,140.836397
新生町二丁目,アラオイチョウ 2,ARAOICHO 2,,35.730582,140.834857
粟島町,アワシマチョウ,AWASHIMACHO,,35.718039,140.842633
飯沼町,イイヌマチョウ,IINUMACHO,,35.732838,140.840328
犬吠埼,イヌボウザキ,INUBOZAKI,,35.706104,140.862463
犬若,イヌワカ,INUWAKA,,35.698343,140.847686
今宮町,イマミヤチョウ,IMAMIYACHO,,35.73078,140.80984
上野町,ウエノチョウ,UENOCHO,,35.7254,140.801772
植松町,ウエマツチョウ,UEMATSUCHO,,35.735909,140.852437
内浜町,ウチバマチョウ,UCHIBAMACHO,,35.736164,140.842909
大橋町,オオハシチョウ,OHASHICHO,,35.73571,140.825013
岡野台町一丁目,オカノダイチョウ 1,OKANODAICHO 1,,35.748364,140.772415
岡野台町二丁目,オカノダイチョウ 2,OKANODAICHO 2,,35.745726,140.768425
岡野台町三丁目,オカノダイチョウ 3,OKANODAICHO 3,,35.744434,140.765628
岡野台町四丁目,オカノダイチョウ 4,OKANODAICHO 4,,35.73687,140.76441
小浜町,オバマチョウ,OBAMACHO,,35.71141,140.774181
親田町,オヤダチョウ,OYADACHO,,35.71845,140.765412
垣根町一丁目,カキネマチ 1,KAKINEMACHI 1,,35.74816,140.795064
垣根町二丁目,カキネマチ 2,KAKINEMACHI 2,,35.743605,140.790358
垣根見晴台,カキネミハラシダイ,KAKINEMIHARASHIDAI,,35.727732,140.78751
笠上町,カサガミチョウ,KASAGAMICHO,,35.728764,140.860448
春日台町,カスガダイマチ,KASUGADAIMACHI,,35.726149,140.809889
春日町,カスガチョウ,KASUGACHO,,35.721082,140.814546
唐子町,カラコチョウ,KARAKOCHO,,35.732622,140.821992
川口町一丁目,カワグチチョウ 1,KAWAGUCHICHO 1,,35.737219,140.852442
川口町二丁目,カワグチチョウ 2,KAWAGUCHICHO 2,,35.739024,140.863644
北小川町,キタオガワチョウ,KITAOGAWACHO,,35.727364,140.834356
君ケ浜,キミガハマ,KIMIGAHAMA,,35.715673,140.864445
清川町一丁目,キヨカワチョウ 1,KIYOKAWACHO 1,,35.728773,140.82362
清川町二丁目,キヨカワチョウ 2,KIYOKAWACHO 2,,35.72824,140.821694
清川町三丁目,キヨカワチョウ 3,KIYOKAWACHO 3,,35.72751,140.820796
清川町四丁目,キヨカワチョウ 4,KIYOKAWACHO 4,,35.726215,140.819769
黒生町,クロハイチョウ,KUROHAICHO,,35.730917,140.863705
小長町,コナガチョウ,KONAGACHO,,35.763727,140.710015
小畑新町,コバタケシンマチ,KOBATAKESHIMMACHI,,35.717412,140.859404
小畑町,コバタケマチ,KOBATAKEMACHI,,35.716335,140.852365
後飯町,ゴハンチョウ,GOHANCHO,,35.731686,140.844685
小船木町一丁目,コブナキチョウ 1,KOBUNAKICHO 1,,35.769684,140.751045
小船木町二丁目,コブナキチョウ 2,KOBUNAKICHO 2,,35.762722,140.731029
幸町一丁目,サイワイチョウ 1,SAIWAICHO 1,,35.73366,140.848514
幸町二丁目,サイワイチョウ 2,SAIWAICHO 2,,35.734813,140.849708
栄町一丁目,サカエチョウ 1,SAKAECHO 1,,35.728253,140.828332
栄町二丁目,サカエチョウ 2,SAKAECHO 2,,35.728312,140.826373
栄町三丁目,サカエチョウ 3,SAKAECHO 3,,35.725137,140.827379
栄町四丁目,サカエチョウ 4,SAKAECHO 4,,35.725443,140.828797
榊町,サカキチョウ,SAKAKICHO,,35.723606,140.850289
桜井町,サクライチョウ,SAKURAICHO,,35.798705,140.721487
笹本町,ササモトチョウ,SASAMOTOCHO,,35.790199,140.717845
猿田町,サルダチョウ,SARUDACHO,,35.745252,140.736892
三軒町,サンゲンチョウ,SANGENCHO,,35.732519,140.824589
潮見町,シオミチョウ,SHIOMICHO,,35.704408,140.843451
忍町,シノビチョウ,SHINOBICHO,,35.776631,140.740027
柴崎町一丁目,シバサキマチ 1,SHIBASAKIMACHI 1,,35.745368,140.785993
柴崎町二丁目,シバサキマチ 2,SHIBASAKIMACHI 2,,35.742778,140.783115
柴崎町三丁目,シバサキマチ 3,SHIBASAKIMACHI 3,,35.738578,140.784268
柴崎町四丁目,シバサキマチ 4,SHIBASAKIMACHI 4,,35.736363,140.778775
柴崎町五丁目,シバサキマチ 5,SHIBASAKIMACHI 5,,35.727662,140.780359
柴崎町六丁目,シバサキマチ 6,SHIBASAKIMACHI 6,,35.728871,140.78529
柴崎町七丁目,シバサキマチ 7,SHIBASAKIMACHI 7,,35.718339,140.780929
清水町,シミズチョウ,SHIMIZUCHO,,35.732415,140.848952
正明寺町,ショウミョウジチョウ,SHOMYOJICHO,,35.747089,140.752302
白石町,シライシチョウ,SHIRAISHICHO,,35.73628,140.745315
新地町,シンチチョウ,SHINCHICHO,,35.734103,140.842125
新町,シンチョウ,SHINCHO,,35.734345,140.756024
陣屋町,ジンヤチョウ,JINYACHO,,35.730397,140.838224
末広町,スエヒロチョウ,SUEHIROCHO,,35.731011,140.831622
台町,ダイマチ,DAIMACHI,,35.71869,140.826896
高神西町,タカガミニシマチ,TAKAGAMI NISHIMACHI,,35.709754,140.844872
高神原町,タカガミハラマチ,TAKAGAMI HARAMACHI,,35.718596,140.845413
高神東町,タカガミヒガシマチ,TAKAGAMI HIGASHIMACHI,,35.710085,140.857769
高田町一丁目,タカダチョウ 1,TAKADACHO 1,,35.760443,140.762308
高田町二丁目,タカダチョウ 2,TAKADACHO 2,,35.762487,140.768303
高田町三丁目,タカダチョウ 3,TAKADACHO 3,,35.763592,140.766497
高田町四丁目,タカダチョウ 4,TAKADACHO 4,,35.764087,140.765544
高田町五丁目,タカダチョウ 5,TAKADACHO 5,,35.764757,140.764791
高田町六丁目,タカダチョウ 6,TAKADACHO 6,,35.76545,140.763481
高田町七丁目,タカダチョウ 7,TAKADACHO 7,,35.755105,140.743437
高野町,タカノマチ,TAKANOMACHI,,35.734519,140.782918
竹町,タケチョウ,TAKECHO,,35.734647,140.845229
田中町,タナカチョウ,TANAKACHO,,35.733374,140.843136
茶畑町,チャバタケチョウ,CHABATAKECHO,,35.734685,140.736372
中央町,チュウオウチョウ,CHUOCHO,,35.735097,140.830474
塚本町,ツカモトチョウ,TSUKAMOTOCHO,,35.771487,140.743168
天王台,テンノウダイ,TENNODAI,,35.705468,140.854337
通町,トオリチョウ,TORICHO,,35.736632,140.849328
外川台町,トカワダイマチ,TOKAWADAIMACHI,,35.702151,140.852108
外川町一丁目,トカワマチ 1,TOKAWAMACHI 1,,35.697689,140.857856
外川町二丁目,トカワマチ 2,TOKAWAMACHI 2,,35.698672,140.856472
外川町三丁目,トカワマチ 3,TOKAWAMACHI 3,,35.699513,140.855387
外川町四丁目,トカワマチ 4,TOKAWAMACHI 4,,35.699522,140.852866
外川町五丁目,トカワマチ 5,TOKAWAMACHI 5,,35.697099,140.853909
常世田町,トコヨダチョウ,TOKOYODACHO,,35.720154,140.759268
富川町,トミガワチョウ,TOMIGAWACHO,,35.778532,140.731584
豊里台一丁目,トヨサトダイ 1,TOYOSATODAI 1,,35.787561,140.711731
