name,name_kana,name_romaji,nickname,latitude,longitude
大字中松,,,,36.699204,138.325914
大字北岡,,,,36.705832,138.311613
大字大島,,,,36.688937,138.293288
大字小布施,,,,36.696862,138.313263
大字山王島,,,,36.706384,138.303045
大字押羽,,,,36.71503,138.311042
大字福原,,,,36.69301,138.310019
大字都住,,,,36.711631,138.326588
大字雁田,,,,36.695598,138.337054
大字飯田,,,,36.699012,138.294058
