name,name_kana,name_romaji,nickname,latitude,longitude
吾妻,アヅマ,AZUMA,,35.565104,137.60396
田立,タダチ,TADACHI,,35.601344,137.543225
読書,ヨミカキ,YOMIKAKI,,35.623253,137.631433
