name,name_kana,name_romaji,nickname,latitude,longitude
大字黒谷,,,,37.255803,139.400807
大字塩ノ岐,,,,37.262219,139.460452
大字梁取,,,,37.300997,139.494561
大字布沢,,,,37.336133,139.492857
大字小川,,,,37.324255,139.364258
大字田子倉,,,,37.269579,139.29574
大字荒島,,,,37.31305,139.384323
大字坂田,,,,37.325611,139.453284
大字只見,,,,37.345171,139.313243
大字石伏,,,,37.324845,139.298592
大字楢戸,,,,37.301596,139.327747
大字黒沢,,,,37.351899,139.344528
大字十島,,,,37.389484,139.364337
大字塩沢,,,,37.411618,139.356003
大字蒲生,,,,37.392763,139.313771
大字二軒在家,,,,37.296729,139.458083
大字小林,,,,37.307768,139.462463
大字大倉,,,,37.296296,139.440164
大字長浜,,,,37.297772,139.391423
大字亀岡,,,,37.318435,139.4285
大字熊倉,,,,37.318261,139.40673
大字福井,,,,37.303887,139.350763
大字叶津,,,,37.373706,139.276924
大字寄岩,,,,37.375834,139.349406
