name,name_kana,name_romaji,nickname,latitude,longitude
大字中屋,,,,33.592852,130.65805
大字九郎丸,,,,33.570661,130.666414
大字内山田,,,,33.540182,130.676222
大字吉隈,,,,33.591638,130.691515
大字土居,,,,33.587069,130.675753
大字土師,,,,33.567032,130.682028
大字寿命,,,,33.59192,130.668865
大字瀬戸,,,,33.596945,130.675475
大字豆田,,,,33.58472,130.66253
