name,name_kana,name_romaji,nickname,latitude,longitude
阿野,アノ,ANO,,34.019749,134.382226
鬼籠野,オロノ,ORONO,,33.986798,134.397042
上分,カミブン,KAMIBUN,,33.949571,134.258262
下分,シモブン,SHIMOBUN,,33.967008,134.310976
神領,ジンリョウ,JINRYO,,33.960897,134.357144
