code,prefecture_code,name,name_kana,name_romaji
34101,34,広島市中区,ヒロシマシナカク,HIROSHIMA SHI NAKA KU
34102,34,広島市東区,ヒロシマシヒガシク,HIROSHIMA SHI HIGASHI KU
34103,34,広島市南区,ヒロシマシミナミク,HIROSHIMA SHI MINAMI KU
34104,34,広島市西区,ヒロシマシニシク,HIROSHIMA SHI NISHI KU
34105,34,広島市安佐南区,ヒロシマシアサミナミク,HIROSHIMA SHI ASAMINAMI KU
34106,34,広島市安佐北区,ヒロシマシアサキタク,HIROSHIMA SHI ASAKITA KU
34107,34,広島市安芸区,ヒロシマシアキク,HIROSHIMA SHI AKI KU
34108,34,広島市佐伯区,ヒロシマシサエキク,HIROSHIMA SHI SAEKI KU
34202,34,呉市,クレシ,KURE SHI
34203,34,竹原市,タケハラシ,TAKEHARA SHI
34204,34,三原市,ミハラシ,MIHARA SHI
34205,34,尾道市,オノミチシ,ONOMICHI SHI
34207,34,福山市,フクヤマシ,FUKUYAMA SHI
34208,34,府中市,フチュウシ,FUCHU SHI
34209,34,三次市,ミヨシシ,MIYOSHI SHI
34210,34,庄原市,ショウバラシ,SHOBARA SHI
34211,34,大竹市,オオタケシ,OTAKE SHI
34212,34,東広島市,ヒガシヒロシマシ,HIGASHIHIROSHIMA SHI
34213,34,廿日市市,ハツカイチシ,HATSUKAICHI SHI
34214,34,安芸高田市,アキタカタシ,AKITAKATA SHI
34215,34,江田島市,エタジマシ,ETAJIMA SHI
34302,34,安芸郡府中町,アキグンフチュウチョウ,AKI GUN FUCHU CHO
34304,34,安芸郡海田町,アキグンカイタチョウ,AKI GUN KAITA CHO
34307,34,安芸郡熊野町,アキグンクマノチョウ,AKI GUN KUMANO CHO
34309,34,安芸郡坂町,アキグンサカチョウ,AKI GUN SAKA CHO
34368,34,山県郡安芸太田町,ヤマガタグンアキオオタチョウ,YAMAGATA GUN AKIOTA CHO
34369,34,山県郡北広島町,ヤマガタグンキタヒロシマチョウ,YAMAGATA GUN KITAHIROSHIMA CHO
34431,34,豊田郡大崎上島町,トヨタグンオオサキカミジマチョウ,TOYOTA GUN OSAKIKAMIJIMA CHO
34462,34,世羅郡世羅町,セラグンセラチョウ,SERA GUN SERA CHO
34545,34,神石郡神石高原町,ジンセキグンジンセキコウゲンチョウ,JINSEKI GUN JINSEKIKOGEN CHO
