name,name_kana,name_romaji,nickname,latitude,longitude
大門,ダイモン,DAIMON,,36.2206,138.250423
長久保,ナガクボ,NAGAKUBO,,36.253813,138.267888
古町,フルマチ,FURUMACHI,,36.271718,138.264941
和田,ワダ,WADA,,36.207728,138.212097
