name,name_kana,name_romaji,nickname,latitude,longitude
アカハゲ,,,,36.020392,133.020433
二夫,,,,36.009686,133.027599
月ノ京,,,,36.016507,133.033211
滝畑,,,,36.017543,133.011713
石鍋,,,,36.026349,133.014216
高平,,,,35.997771,133.057558
薄毛,ウスゲ,USUGE,,36.006923,133.059803
古海,ウルミ,URUMI,,36.025745,133.031829
郡,コオリ,KORI,,36.011154,133.038909
多沢,タタク,TATAKU,,36.010895,133.052809
