name,name_kana,name_romaji,nickname,latitude,longitude
神渕,カブチ,KABUCHI,,35.589429,137.082972
上麻生,カミアソウ,KAMIASO,,35.567428,137.128411
川並,カワナミ,KAWANAMI,,35.533004,137.128207
中麻生,ナカアソウ,NAKAASO,,35.53413,137.110758
