name,name_kana,name_romaji,nickname,latitude,longitude
上黒川,カミクロガワ,KAMIKUROGAWA,,35.152641,137.691099
古真立,コマダテ,KOMADATE,,35.135472,137.761053
坂宇場,サカウバ,SAKAUBA,,35.200448,137.679079
下黒川,シモクロガワ,SHIMOKUROGAWA,,35.170053,137.71147
富山,トミヤマ,TOMIYAMA,,35.184316,137.78194
三沢,ミサワ,MISAWA,,35.194143,137.743787
