name,name_kana,name_romaji,nickname,latitude,longitude
大字相内,,,,40.443165,141.292302
大字赤石,,,,40.405513,141.297487
大字大向,,,,40.397098,141.286538
大字沖田面,,,,40.420063,141.282471
大字片岸,,,,40.469485,141.362834
大字椛木,,,,40.444508,141.440046
大字上名久井,,,,40.408635,141.327734
大字剣吉,,,,40.449416,141.322647
大字小泉,,,,40.47527,141.395931
大字埖渡,,,,40.443518,141.399486
大字小向,,,,40.417875,141.25241
大字下名久井,,,,40.41778,141.373926
大字杉沢,,,,40.444524,141.419034
大字平,,,,40.40588,141.342177
大字高瀬,,,,40.402356,141.317189
大字高橋,,,,40.476004,141.390181
大字玉掛,,,,40.419101,141.297058
大字鳥舌内,,,,40.376761,141.337118
大字斗賀,,,,40.467493,141.341458
大字苫米地,,,,40.476718,141.374116
大字鳥谷,,,,40.355651,141.368563
大字虎渡,,,,40.433287,141.324374
大字福田,,,,40.445985,141.376928
大字法光寺,,,,40.38951,141.332941
大字法師岡,,,,40.46476,141.412787
大字麦沢,,,,40.494189,141.371964
大字森越,,,,40.437272,141.358358
